reward/env_8,reward/env_0,reward/env_1,reward/env_2,reward/env_3,reward/env_4,reward/env_5,reward/env_6,reward/env_7,reward/env_9,reward/env_10,reward/env_11,reward/env_12,reward/env_13,reward/env_14,reward/env_15,train/entropy_loss,train/clip_range,train/value_loss,train/std,train/loss,train/learning_rate,train/approx_kl,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length,time/total_timesteps,eval/success_rate
,,,,,,,,,,,,,,-396.6415648657886,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-290.6614395898394,,,,,,,,,,,,,,,
,,,,,,,,,-408.12556618696465,,,,,,,,,,,,,,,,,,,,,
-282.5861561504716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-163.9989154191074,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-377.7049013699494,,,,,,,,,,,,,,,,,,,
,-456.25354798688477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-390.6138217858992,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-363.3046340218431,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-615.6544326611781,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-280.98115590554727,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-432.7534313717091,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-421.5848509740267,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-265.4981041910263,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-513.5101026212101,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-363.79996516686396,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-277.87489777931296,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-280.16331880223856,,,,,,,,,,,,,,,
,,,,,,,,,-299.68848586134084,,,,,,,,,,,,,,,,,,,,,
-299.7588274293172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-536.4035200112669,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-295.8730386467244,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-262.65738635969655,,,,,,,,,,,,,,,,,,,
,-610.3111464340375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-336.68135702456976,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-399.56123277758564,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-310.8027560721261,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-537.3035644397154,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-380.7655689564779,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-247.68702019101391,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-343.14193032615424,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-355.853987177445,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-509.7552798348076,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-493.02136605413733,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-338.77498347999995,102.0,192000,0.0
,,,,,,,,,-355.33296059664076,,,,,,,,,,,,,,,,,,,,,
,-364.36087804892486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-462.5583898270529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-252.43930664728282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-627.5416103457165,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-311.9562982247908,,,,,,,,,,,,,,,,,,,
,,,-581.5171135222483,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-289.97140471592104,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-414.3194229003184,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-297.00964847087323,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-257.3090744024188,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-400.33310239028555,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-369.11227075875587,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-537.011679521902,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-560.8457176364565,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-368.40962700719285,,,,,,,,,,,,,,,
,,,,,,,,,-371.1459247600782,,,,,,,-8.369629413634538,0.2,3014.014176654816,0.9760072231292725,1314.6693115234375,0.0003,0.008664548,0.0816741943359375,-1.6689300537109375e-06,-0.005046888112156011,60,,,,
,-216.87714792090802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-271.116651418302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-325.12965479053867,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-246.5148280419247,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-328.5809400036823,,,,,,,,,,,,,,,,,,,
,,,-430.98740702858083,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-322.67823491453817,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-639.4381084040401,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-256.49975077783745,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-290.6647501835004,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-305.69331210854523,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-350.1692690590149,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-269.4858751395555,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-308.6594031706537,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-351.9525633097393,,,,,,,,,,,,,,,
,,,,,,,,,-283.50091638198506,,,,,,,,,,,,,,,,,,,,,
,-293.377286919443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-480.21737878350297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-241.78712948663093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-503.7175831803535,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-274.18942185691606,,,,,,,,,,,,,,,,,,,
,,,-333.6018743311657,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-382.8013976104122,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-270.5509087298078,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-364.49333691856134,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-242.07200972530217,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-242.76069164842994,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-426.08359240029785,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-439.9268448775546,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-481.041165312443,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-306.2676857511376,,,,,,,,,,,,,,,
,,,,,,,,,-498.6577929630888,,,,,,,,,,,,,,,,,,,,,
,-134.67736510449532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-260.2045897009733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-228.87395387582546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-515.3709628333667,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-368.1087487486838,,,,,,,,,,,,,,,,,,,
,,,-302.7788057275476,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-574.7031125481047,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-283.90996907675986,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-306.84075902874895,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-445.84860973103605,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-365.0086358257155,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-361.5743324552992,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-370.17145314284767,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-555.2471331668903,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-531.4038579527016,,,,,,,,,,,,,,,
,,,,,,,,,-280.36405115474497,,,,,,,,,,,,,,,,,,,,,
,-209.80457676404063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-399.3329544202582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-293.9116218594021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-230.73497695425257,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-288.47107087187703,,,,,,,,,,,,,,,,,,,
,,,-332.1661159051466,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-285.88760997111365,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-369.5441431286175,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-214.39722117220313,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-337.6007628840083,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-217.05042631742396,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-432.44903915595296,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-325.914105504145,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-239.58512979786786,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-538.3815333617778,,,,,,,,,,,,,,,
,,,,,,,,,-202.82238408444704,,,,,,,-8.355232383310796,0.2,2264.5402240753174,0.9749352335929871,958.95068359375,0.0003,0.0051498218,0.06181640625,-2.384185791015625e-07,-0.003153726969685522,70,,,,
,-380.8824576351493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-252.55228877241976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-387.05093822127526,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-353.1761305967593,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-266.68943839284697,,,,,,,,,,,,,,,,,,,
,,,-346.3190070587231,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-298.3256915415018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-204.1034726737983,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-512.6693397084883,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-304.3367732310022,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-310.3153182254363,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-296.72142429588814,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-283.30832704150913,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-279.38382105740686,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-187.37509265784516,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-122.65074861,102.0,240000,0.0
,,,,,,,,,-261.3685934149786,,,,,,,,,,,,,,,,,,,,,
,-439.94455990538717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-205.4603389167352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-361.44143301096085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-361.3435031523348,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-446.98419552636926,,,,,,,,,,,,,,,,,,,
,,,-407.1184039934987,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-281.43515713450586,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-262.29346672431694,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-223.84900495803262,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-353.4113508137393,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-213.83271691277932,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-190.06696568656417,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-311.8473611371588,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-332.78122254892247,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-208.25488375823414,,,,,,,,,,,,,,,
,,,,,,,,,-199.34491612050198,,,,,,,,,,,,,,,,,,,,,
,-312.2440566320671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-295.0942182780322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-274.30625752520075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-183.57101888178659,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-413.53218596313246,,,,,,,,,,,,,,,,,,,
,,,-245.26106315236112,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-235.06705561041932,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-244.15761382551335,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-239.54834128614007,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-274.47236480774166,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-419.15393683915346,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-422.7359439745982,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-180.3264455142069,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-482.7388599637002,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-446.4681664390869,,,,,,,,,,,,,,,
,,,,,,,,,-178.3476017475797,,,,,,,,,,,,,,,,,,,,,
,-336.0596785670824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-288.9108949023155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-211.38936503168344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-327.11200891671524,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-247.263895653951,,,,,,,,,,,,,,,,,,,
,,,-306.0221434018935,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-184.76403442173583,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-257.26973468702386,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-372.6697863095126,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-200.21173696415408,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-207.27026552113006,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-183.72225618872983,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-294.58517886605756,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-327.9424048869273,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-252.86615814584943,,,,,,,,,,,,,,,
,,,,,,,,,-348.2900068777311,,,,,,,-8.341792327165603,0.2,1796.8787999153137,0.9723969101905823,1020.8150634765625,0.0003,0.008717503,0.0929901123046875,-1.1920928955078125e-07,-0.0045210426186713445,80,,,,
,-267.9797630066135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-189.87984241948766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-201.3097940231997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-321.3502709047312,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-350.38956059726013,,,,,,,,,,,,,,,,,,,
,,,-208.06549073889772,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-196.23184138308855,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-206.96074252888621,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-194.07831625820737,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-176.84683876014304,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-224.4362583457675,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-208.3849907306163,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-193.6901918474096,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-300.89140997804316,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-374.6995512363819,,,,,,,,,,,,,,,
,,,,,,,,,-305.58821250930595,,,,,,,,,,,,,,,,,,,,,
,-273.56368024886814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-227.4937295494637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-233.04313588333494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-397.3679382286086,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-140.1490240281044,,,,,,,,,,,,,,,,,,,
,,,-261.0194904418824,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-111.02870844134736,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-298.0159708668433,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-176.71990908872053,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-359.6505571908796,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-234.91502178041893,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-221.00272414450765,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-268.59289847852267,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-220.539818736199,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-254.96413407422602,,,,,,,,,,,,,,,
,,,,,,,,,-210.0462983612007,,,,,,,,,,,,,,,,,,,,,
,-188.36256576768167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-196.54639349431505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-324.75463952922144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-217.65433231378287,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-253.1178826737135,,,,,,,,,,,,,,,,,,,
,,,-348.2546634795217,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-161.14170476640902,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-196.63261242952083,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-162.28292916600446,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-228.4840324015964,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-151.6021903889212,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-239.53363520252984,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-264.09265621774136,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-257.83244734601374,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-213.22704407041905,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.39059822,101.96,288000,0.01
,,,,,,,,,-177.89386378920807,,,,,,,,,,,,,,,,,,,,,
,-291.11613013493246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-438.1294771473872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-224.57814444588684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-263.7224698350443,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-233.71913744259942,,,,,,,,,,,,,,,,,,,
,,,-304.4293785327996,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-226.7392614060405,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-178.50921086363806,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-241.88962709508058,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-216.2926511488719,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-235.13456132194625,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-234.8046940217417,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-266.5055561791222,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-222.92842856697544,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-225.94647238964927,,,,,,,,,,,,,,,
,,,,,,,,,-319.63065491193976,,,,,,,-8.319739102572203,0.2,1282.1552327632903,0.9673040509223938,552.4331665039062,0.0003,0.008487903,0.086163330078125,-2.384185791015625e-07,-0.005617782611079747,90,,,,
,-201.3776400263194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-316.9306912591467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-229.95318710836347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-159.52732892347603,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-465.47000705142773,,,,,,,,,,,,,,,,,,,
,,,-222.78573883177074,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-87.64219719860525,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-256.14315075648585,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-125.32617098762891,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-243.8355458281348,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-358.010027824335,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-271.77034031452297,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-292.40115978221115,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-117.87170114739936,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-196.446850151432,,,,,,,,,,,,,,,
,,,,,,,,,-195.15264395617584,,,,,,,,,,,,,,,,,,,,,
,-262.0473344440653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-276.42826678000483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-136.60223512734933,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-258.6200916999028,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-375.97848755888464,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-118.52735336164986,,,,,,,,,,,,,,,,,,
,,,-479.7755039083477,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-244.94461126033812,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-287.51478097997585,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-164.75140317316576,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-218.22505843476605,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-359.87046302308306,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-181.05211591607056,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-429.84007831941835,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-268.1019896139023,,,,,,,,,,,,,,,
,,,,,,,,,-272.280862073861,,,,,,,,,,,,,,,,,,,,,
,-275.44326272628984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-202.90426563090145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-334.4827320002206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-251.21434250726278,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-204.52036249180713,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-290.1188974218068,,,,,,,,,,,,,,,,,,
,,,-225.64290437761593,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-470.23438653070104,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-262.5873924984267,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-127.33169769658157,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-251.61092148840257,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-268.6055344558348,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-217.63712371774054,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-215.31457082256566,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-174.987828148608,,,,,,,,,,,,,,,
,,,,,,,,,-212.70584796012795,,,,,,,,,,,,,,,,,,,,,
,-381.1378575911919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-165.68430813110848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-353.151447349859,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-276.24304744329373,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-307.46222817828686,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-282.7345076787768,,,,,,,,,,,,,,,,,,
,,,-319.105207944324,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-259.5370454127756,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-354.7022966563685,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-196.5398740254612,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-222.69488810963148,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-242.88091866306067,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-296.49074352726956,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-143.65142931332696,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-379.442789245627,,,,,,,,,,,,,,,
,,,,,,,,,-235.17861406241687,,,,,,,-8.277369557321071,0.2,1913.631581735611,0.9587123394012451,830.7511596679688,0.0003,0.009063937,0.115350341796875,-1.1920928955078125e-07,-0.0067870236548515095,100,,,,
,-228.52538139629345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-143.1856666366651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-136.26127086762762,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-186.4875847666304,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-277.4981027738819,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-168.13915253919734,,,,,,,,,,,,,,,,,,
,,,-172.25423838289635,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-242.45192497735434,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-89.48242427305173,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-117.50795042513096,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-338.24986132977875,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-154.45995455942443,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-142.05039044685083,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-254.5025421416396,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-117.31271964554557,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0759732000000035,99.31,336000,0.07
,,,,,,,,,-135.70593323564313,,,,,,,,,,,,,,,,,,,,,
,-343.15889100567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-207.05401350036882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-101.92477106655397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-198.86892148304705,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-143.76015926968202,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-164.46913359962568,,,,,,,,,,,,,,,,,,,
,,,,57.883725470811704,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-187.6392041752897,,,,,,,,,,,,,,,,,,
,,,-235.91998874033283,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-148.32129474718076,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-217.35957813186616,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-142.01661360861675,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-173.38560003547713,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-137.24817830505987,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-197.41327707549002,,,,,,,,,,,,,,,
,,,,,,,,,-299.27170971680505,,,,,,,,,,,,,,,,,,,,,
